Frequency Log(Hz), Gain (dB), Phase (deg)
3.53799945140539, -2.02901470693955, -36.2859242957417
3.53899955751585, -2.04098645786486, -36.3066925169202
3.54000016544894, -2.06036488374682, -36.3791661325857
3.54099986987705, -2.07171762241047, -36.4940155961425
3.54200006510864, -2.06363843340644, -36.4934592722002
3.54299935231495, -2.08159925195111, -36.4984121057472
3.54400050640682, -2.10349993633644, -36.6788627765968
3.54499935790276, -2.10798157189836, -36.7314405577846
3.54600005916852, -2.12704985955143, -36.7360293255211
3.54699983733894, -2.1183908269701, -36.8530090375439
3.5480000677388, -2.11138735937996, -36.9055120446237
3.54899937087806, -2.13042096047373, -36.9461574814517
3.5500004837399, -2.14062625143335, -37.0323862607496
3.55100065898486, -2.13800549781428, -37.0863139342927
3.55199989778218, -2.14391316376186, -37.3184186136164
3.55299955982426, -2.16567244984469, -37.3457290660129
3.55399963692023, -2.17761257344043, -37.4288882998761
3.5550001209278, -2.18086966816299, -37.4257754457585
3.5559996545873, -2.17320797619463, -37.4648940141328
3.55699958522887, -2.18545562977912, -37.5651905440402
3.55799990483739, -2.20444872513311, -37.6246650803012
3.5590006054457, -2.20540798978836, -37.6540171069215
3.56000034233988, -2.20588060397835, -37.7498366964491
3.56100045059671, -2.20795498898664, -37.8535879148764
3.56199959171926, -2.23022448311118, -37.9118104849044
3.56300042228552, -2.23781422190508, -37.9686582758475
3.56400027628511, -2.24573257717178, -38.0050588691103
3.56500047665445, -2.24445842993018, -38.1273239166384
3.56599969726682, -2.24740106777895, -38.2281625085432
3.56700057044234, -2.26012071748875, -38.2092200709552
3.56800045471146, -2.26946809830673, -38.3249423090677
3.56899935159916, -2.28025859558704, -38.4674024341702
3.56999987537442, -2.28150931232985, -38.3946937192661
3.57099940281655, -2.3044350182474, -38.5731660102433
3.57200053624194, -2.31586723676979, -38.6953075425555
3.57299936716635, -2.31010339823358, -38.7014434531068
3.57399978935057, -2.32307480873678, -38.6956938071225
3.57500049513438, -2.33055411412638, -38.758885914246
3.57600018882736, -2.33644078569875, -38.8315937027331
3.5770001575983, -2.33288598601079, -38.9243784453032
3.57800039427053, -2.36098832550041, -39.1263959921163
3.57899961213794, -2.37528124051456, -39.1121874766346
3.58000036620633, -2.37784330845192, -39.1605870631243
3.58100009321369, -2.3892860435441, -39.1713965608956
3.58200006571698, -2.38634787014874, -39.256873627988
3.58300027674309, -2.41076002072039, -39.3099658504381
3.58399945443534, -2.40229420760296, -39.4667276506317
3.58500012467411, -2.41935838254048, -39.5149220547375
3.5859997536579, -2.4264922395689, -39.6541068937735
3.5869995994972, -2.42747657517229, -39.6501367662838
3.58799965541823, -2.45128532787832, -39.6902870887197
3.58899991469022, -2.46177030743707, -39.8876179493097
3.59000037062522, -2.48110617437949, -39.9186861614334
3.59099977187622, -2.47249408646201, -39.7697416116266
3.59200060410904, -2.46747110773276, -40.0760490028106
3.59300037420918, -2.50151211672692, -40.1123453127955
3.59400032034188, -2.49445429319368, -40.1816444921473
3.59500043601264, -2.54109556002931, -40.2094221877672
3.5959994843142, -2.53641182881697, -40.4140930405697
3.59699992257592, -2.54800410540222, -40.3751375497939
3.59800051113639, -2.54154150913558, -40.3286742913846
3.59900002168472, -2.5463068957477, -40.481904601293
3.59999967553901, -2.5547363360305, -40.6793796518961
3.60099946643494, -2.5719456409614, -40.5960281811778
3.60200060172142, -2.58683254622539, -40.5900647532954
3.60299943449838, -2.587544422697, -40.875325678362
3.60399959934065, -2.59197239335917, -40.9327081722211
3.60499987657378, -2.62464951412252, -40.9131669553141
3.60600026013583, -2.63472036196927, -41.007293456167
3.60699954432453, -2.65523606127538, -41.1557067957554
3.60800012527923, -2.62797354848937, -41.2190636887042
3.60899960044203, -2.65497251218414, -41.3083422616476
3.61000035499485, -2.67835027466186, -41.2557230535977
3.61099999747074, -2.67312184287529, -41.3381052901678
3.61199971619498, -2.70508373756423, -41.5647364568249
3.61299950536368, -2.70258193365627, -41.4298905543594
3.61400053971103, -2.70088390521341, -41.5756803886593
3.61500044979707, -2.70092857888188, -41.5648654665619
3.61600041315402, -2.71836670485149, -41.7995272819603
3.61700042413214, -2.7320448564695, -41.8998078330305
3.61800047711981, -2.75580750481365, -42.0418286113862
3.61900056654335, -2.7609126490047, -41.905317683999
3.61999952256506, -2.78754738298076, -41.9367413312774
3.62099967096856, -2.81191262111969, -41.9453913003506
3.62199983930686, -2.80129171131576, -42.0366970304375
3.62300002215643, -2.80559258849683, -42.3227510357664
3.62400021413085, -2.82925211078889, -42.361752191939
3.62500040988061, -2.82629028305944, -42.4532368213073
3.62599945576579, -2.84202279448101, -42.5383983854805
3.62699964580629, -2.86920203667443, -42.60748333343
3.62799982378753, -2.84748199108703, -42.6876451832061
3.6289999845061, -2.87380980748577, -42.6995941485943
3.63000012279468, -2.89255124273054, -42.6159342958212
3.63100023352191, -2.91134021292363, -42.8469034416752
3.63200031159214, -2.87094910490926, -42.856206807463
3.63300035194536, -2.9138977666902, -42.9931879016085
3.63400034955695, -2.92212451177966, -43.0235636855229
3.63500029943756, -2.92708652129656, -43.0791503111965
3.63600019663292, -2.94380991436936, -43.151782563032
3.63700003622369, -2.97084505566172, -43.1937226060724
3.63799981332526, -2.98187731076052, -43.1743726246022
3.63899952308762, -2.9922958267406, -43.397473425475
3.64000027259579, -2.99737815952579, -43.4633409769202
3.640999830711, -3.02200047040498, -43.5375313941988
3.64200041394037, -3.03061208813277, -43.6158245564674
3.6429998014435, -3.03003942489021, -43.57304909901
3.64400019958917, -3.03040573143307, -43.7718096648374
3.64500049695808, -3.04540912366803, -43.8393963591215
3.64599959231216, -3.06435682621734, -43.9146288674983
3.64699967690005, -3.07066724321248, -44.0493485765346
3.64799964702146, -3.0945653415194, -44.1457813144333
3.6489994981812, -3.09473905009143, -44.2286672371462
3.65000031250735, -3.1047398151226, -44.3162146208939
3.65099990989084, -3.140116474828, -44.3815211941267
3.65200045662662, -3.13282834240884, -44.4465755961746
3.65299978266799, -3.15534070337339, -44.4537610265236
3.65400004440075, -3.14232326983439, -44.5752527006879
3.65500015594408, -3.14673940274741, -44.6157284455555
3.65600011304659, -3.16939990248766, -44.6592822213026
3.65699991148845, -3.19451113908761, -44.7895382974522
3.65799954708123, -3.20903038647024, -44.9189845700595
3.6590000799728, -3.23044523160088, -44.8590237675827
3.66000043683708, -3.23153395917742, -45.0253915515285
3.66099955418326, -3.23975899236324, -45.0274533111179
3.66199954922901, -3.25641356542763, -45.0563962088586
3.66300041064881, -3.27381883661024, -45.2261111175082
3.6640000229394, -3.28540535785528, -45.2453291199187
3.66500048882402, -3.29093444618274, -45.4678154458791
3.66599970256259, -3.28330329875483, -45.4103041376442
3.66699975725956, -3.31412511749114, -45.4607550867168
3.66799959936623, -3.34779485443173, -45.6406377124764
3.66900026514279, -3.34063452861516, -45.7020569448999
3.66999966825387, -3.37100472295571, -45.7714747312229
3.67099988271525, -3.39292927003906, -45.7267294717678
3.67199986473671, -3.39179184233821, -45.8932508272612
3.67299961063499, -3.40770103741583, -45.9521251300612
3.67400014492821, -3.4337449059332, -46.0036290309282
3.6750004310893, -3.4361533270244, -46.0741850666965
3.67600046553872, -3.4595717491162, -46.136476874492
3.67700024472513, -3.45664566696132, -46.0787701415646
3.67799976512523, -3.4845783200501, -46.3615146881156
3.67900003964713, -3.49899766685658, -46.389082050749
3.68000004374663, -3.50378627293243, -46.3698139586134
3.68099977400164, -3.51336552122177, -46.6262999638141
3.6820002364236, -3.52348871561862, -46.6558106646426
3.68300041359719, -3.5764417098634, -46.6782486338466
3.68400030219998, -3.56996751880391, -46.819412456585
3.68499989893638, -3.58238731264081, -46.7955240995047
3.68600020068949, -3.61844921272871, -46.7175958025055
3.6870001994668, -3.62789092987756, -47.0217860506116
3.68799989207036, -3.64300390041298, -46.8616068267453
3.68900026859524, -3.65600283426263, -47.0379984244407
3.6900003280621, -3.66894298447588, -47.2181955083679
3.69100006736909, -3.67476055139245, -47.2568388377051
3.69200046986885, -3.70910804370576, -47.278947777166
3.69299955738671, -3.70729086879427, -47.3380580368812
3.69400027939498, -3.74224926426801, -47.5005546920392
3.69499968043211, -3.7673531279518, -47.5013444219219
3.69599971908778, -3.73858428822917, -47.6126902629707
3.69700038568826, -3.78436264899517, -47.9810474128688
3.69799972482818, -3.75765309450952, -47.7876597733601
3.69899968168581, -3.80771920991149, -47.8121627348025
3.70000024672607, -3.78784796158899, -47.8324301148128
3.7010004442724, -3.82950422726994, -48.0313054121219
3.70200027156836, -3.85092092108154, -48.2693195289345
3.7029997258814, -3.85702785915252, -48.182401635521
3.70399976405007, -3.8931152789299, -48.2572281690185
3.70500037677077, -3.87236153933584, -48.3412328801141
3.70599964452112, -3.88668895443479, -48.4918112535576
3.70700043010849, -3.92562918610818, -48.5191774273548
3.70799986554267, -3.94293749581577, -48.6014174986235
3.70899985196677, -3.93833633302659, -48.5994333179214
3.71000038030446, -3.95856974029438, -48.6897548825089
3.71099955312609, -3.96080002840602, -48.8443845753965
3.71200020058884, -3.98137340962499, -48.9328313611268
3.71300042751596, -4.01286278045963, -48.8582862095206
3.71400023151584, -4.01556827330771, -49.1072770307335
3.71499961021879, -4.03154879495288, -49.107610541762
3.71600042807004, -4.02367682183119, -49.1376576031308
3.71699987611998, -4.05290226722518, -49.1656219152118
3.71799981673675, -4.07632879997153, -49.3006436281429
3.71900024124706, -4.06550431425276, -49.2477376408636
3.72000021619148, -4.08389535116277, -49.5137119850189
3.72099973938148, -4.08617700243314, -49.6109121773773
3.72199972923971, -4.11718743165374, -49.6573327416103
3.72300017727024, -4.13550303677802, -49.8034043833564
3.72400015866912, -4.15304487221632, -49.8385561211391
3.72499967136525, -4.15502586956011, -49.9687435452189
3.72599962545819, -4.17905741462647, -49.7883340485555
3.72700001262666, -4.17774101614935, -50.0708620181164
3.7279999166414, -4.19352978271558, -49.9322481718584
3.72900024141605, -4.22926692484252, -49.881569941938
3.73000007497935, -4.23438767986981, -50.1781942563168
3.73100031713902, -4.24896844224653, -50.3412617561863
3.73200006016158, -4.23430817206286, -50.2802018423131
3.73300019976769, -4.2647488947981, -50.2775371610938
3.73399983244146, -4.299563491719, -50.7015019652709
3.73499984983533, -4.26011133120238, -50.6252994202955
3.73600024401698, -4.30162912879928, -50.639021357765
3.73700011776726, -4.32568034357887, -50.784146110387
3.73800035667711, -4.33058945843747, -50.7736163575359
3.73900006769633, -4.34117093774302, -50.7950391514103
3.7400001323929, -4.34598982726086, -50.9275663211937
3.74099966186541, -4.39253449082751, -50.9598587388936
3.74200041283323, -4.39296681295593, -51.1244534283316
3.74299974019184, -4.41242252278341, -51.2235232645067
3.74400027381641, -4.38990155108323, -51.2403123947455
3.74500025390428, -4.42522447673778, -51.3260634583154
3.74599967898261, -4.42590534865335, -51.4097517699533
3.7470002857814, -4.44235439234574, -51.6174128387529
3.74800032668636, -4.46953835053614, -51.6052877685793
3.74899980030896, -4.4600795411172, -51.6508695796686
3.75000043149688, -4.51180198833961, -51.6516638425797
3.75099962361637, -4.49439408210927, -51.7535663211088
3.75199995873336, -4.5183402544292, -51.8037599667131
3.75299970935524, -4.52518092670261, -51.9181151034968
3.75399972942241, -4.54994499298502, -52.0329997808543
3.75500001179604, -4.54959520411723, -51.9530828113877
3.75599969811528, -4.5679084658182, -52.3623985252092
3.75699963651388, -4.56521152486796, -52.1523945438452
3.75799981997399, -4.60786746180914, -52.3409521775633
3.75900024152178, -4.62697922603856, -52.4386103184149
3.7600000507659, -4.62912446860763, -52.3919663864918
3.76100008816305, -4.66410363203773, -52.4890549747773
3.76200034685837, -4.66507979438837, -52.5634270334673
3.76299998238515, -4.68372077058122, -52.6812852795108
3.7639998294844, -4.69743156445195, -52.7401940861465
3.76499988141866, -4.73867004199947, -53.1166254153712
3.76600013149337, -4.72899418142944, -52.9409383320901
3.76699974308062, -4.74046352200831, -53.1856436779472
3.76800037143308, -4.7507586372892, -53.1847747071869
3.76900035193215, -4.78814703705688, -53.1566752022573
3.76999968375421, -4.79363171669387, -53.245611923439
3.77100001082582, -4.80965108121243, -53.4890520757953
3.77199968005534, -4.83487838425735, -53.3997769421501
3.77300032787047, -4.86238575622545, -53.4431397754298
3.77400030882891, -4.85870363380157, -53.568565348885
3.77499962223787, -4.89702227714781, -53.6215925078059
3.77599989332719, -4.89126838657396, -53.7177462149247
3.77700029913216, -4.89058502122252, -53.6892012697232
3.7780000242175, -4.92899670614981, -53.4973240189489
3.7789998753468, -4.94399962550304, -53.7273637356107
3.77999984637125, -4.96758924966108, -53.9387174317895
3.78099993118237, -4.98785487738591, -53.9896487020892
3.78200012371181, -5.00152090343056, -54.2233330309307
3.78299961797605, -5.0163323036641, -54.1820055290258
3.78400000973753, -5.01116288347174, -54.1444752450059
3.78499969496795, -5.03487803583488, -54.1705602789054
3.7860002621496, -5.06188493794429, -54.4169207143422
3.78700011467603, -5.08132271904804, -54.4341628003743
3.78800004298377, -5.09384321776739, -54.621378940503
3.78900004126868, -5.10941781881201, -54.6604444519109
3.79000010376545, -5.1047445806541, -54.749184434702
3.79100022474741, -5.1235515148104, -54.7160099235381
3.79199961497824, -5.13915584749769, -54.7828515736518
3.79299983770683, -5.16876478752185, -54.8630601686342
3.79400010196671, -5.18284493664016, -54.936651389903
3.79499962402988, -5.19805425667072, -55.0083606772294
3.7959999564591, -5.23173176283511, -55.1641455610418
3.79700031380744, -5.23279424810632, -55.2203747162994
3.79799991781708, -5.24368560881511, -55.2611307803343
3.79900031043635, -5.28061498020337, -55.2841880020861
3.79999994245353, -5.28430311153522, -55.5177890160228
3.80100034878144, -5.31284023707829, -55.479309442186
3.80199998737538, -5.30739317055348, -55.5545950147295
3.80299962219326, -5.33065964735464, -55.7229642800257
3.80400001017815, -5.34467442159134, -55.7786490764322
3.8049996199723, -5.35553721080919, -55.7799809845945
3.80599996904058, -5.36076044886363, -55.9074048969425
3.80700029005677, -5.37620287734878, -56.0568821998713
3.80799982271922, -5.40075217306218, -56.1070392156867
3.80900007411756, -5.41822271289068, -55.9962371190293
3.81000028227977, -5.42429366602003, -56.2329227446287
3.81099969220911, -5.44897532719715, -56.2474005144255
3.81199980069166, -5.50255668862619, -56.3190938737013
3.81299985107149, -5.47460491908716, -56.4305170740475
3.81399983846417, -5.50368333098888, -56.4206579285191
3.81499975801987, -5.52174582449015, -56.5827615830599
3.81600034634561, -5.53392006509451, -56.6363022253774
3.81700011411059, -5.55916141544107, -56.7268985547299
3.81799979969908, -5.57872864072323, -56.8217790605686
3.81900013471679, -5.59771259115839, -56.7675749511188
3.819999640154, -5.60120263048078, -57.0093064320213
3.82099978231687, -5.62320153641909, -56.9409307762184
3.82199982028635, -5.64930076222867, -56.9346577506141
3.82299974949553, -5.65416266378624, -57.1104586182396
3.82400029330054, -5.67768219919648, -57.0817447073953
3.82499998974684, -5.6935197673881, -57.2110503223428
3.82600028847955, -5.7129446081925, -57.3234905519384
3.82699973430625, -5.74412712726608, -57.4618567436445
3.82799977025647, -5.74802567276711, -57.3778585144944
3.82899966742574, -5.76875706965972, -57.6516868566749
3.83000013939056, -5.81059351909887, -57.6685524716062
3.83099974439917, -5.83741102376766, -57.6562004910119
3.83199991235138, -5.84595345056796, -57.7178491533402
3.83299992112458, -5.8768226571049, -57.8784214836641
3.8339997665308, -5.88944933898007, -57.8874654652064
3.83500015409873, -5.92844622908678, -57.932482809098
3.83599965870043, -5.92863541733122, -58.1817260645523
3.83699969398747, -5.96501724258776, -58.0921769181452
3.83800025102236, -5.96536310378555, -58.349250004069
3.83899991456363, -6.02362873456316, -58.3416361161068
3.84000008860648, -6.02612943576073, -58.472328099693
3.84100006440246, -6.04141318098812, -58.5619790309745
3.84199983803304, -6.07007887699404, -58.537777620037
3.84300010234183, -6.08686346429701, -58.8178487135358
3.8440001535337, -6.09441996773601, -58.6898082903569
3.84499998779136, -6.12282200020236, -58.8823955009399
3.84600029326265, -6.14705920671445, -58.7692460482676
3.84699968072707, -6.14567734055326, -58.911414603465
3.84800021749961, -6.19266170792169, -58.8920914560851
3.84899982885914, -6.204846928191, -58.8739002415507
3.84999988708257, -6.24536986234772, -59.3651282247079
3.85099969979396, -6.26500019276372, -59.1768092917682
3.85199994584495, -6.28164058374749, -59.1854815068664
3.85299993609232, -6.31741717058674, -59.378444827614
3.85399966701352, -6.27287499986049, -59.4508903271777
3.85499981285872, -6.32104134960063, -59.3655165881718
3.85599968930007, -6.33822425184102, -59.510383447552
3.85699996754087, -6.36672160355561, -59.5808052031499
3.85799996644838, -6.38097161119237, -59.8089758860433
3.85899968266191, -6.39347721399127, -59.7268250092605
3.85999978283461, -6.40415878611173, -59.9207032425382
3.86100025903787, -6.41471610750233, -60.0824192164348
3.8619997695768, -6.47059840256622, -60.1412993015622
3.86300031194438, -6.45499531600383, -59.9899194524984
3.86399988221513, -6.47700314706671, -60.2048164800624
3.86499980643719, -6.50878995831613, -60.2861722582784
3.86600007689174, -6.51497075573667, -60.3018469501781
3.86700002663372, -6.56843318688857, -60.4068205427969
3.86800031034532, -6.54993899678964, -60.5565089145399
3.86900026419513, -6.56311152970935, -60.5885378532953
3.86999988517089, -6.57881285737458, -60.4892427356689
3.87099982351571, -6.61779603161006, -60.6205242362909
3.87200007176233, -6.63317518896991, -60.8385074539643
3.87299997226173, -6.61833252841896, -60.8788894046428
3.87400017085829, -6.64466674692255, -60.8521988466524
3.87500001297275, -6.67452050013629, -60.9526460834904
3.87600014152976, -6.68279618247796, -61.059749056883
3.8769999050052, -6.73911827094776, -61.2290578181634
3.87799994341728, -6.75935075320902, -61.148856497856
3.87900024958906, -6.76357393855618, -61.2866689481814
3.8800001765574, -6.76084618719775, -61.3703894632427
3.88099972165004, -6.8501065975916, -61.3241046395227
3.8820001560033, -6.86623385316643, -61.4283270163391
3.88300019735077, -6.91058156281528, -61.6233161638851
3.88399984311372, -6.87981737473107, -61.7539282642097
3.88499972324473, -6.91952379787691, -61.606699240814
3.88599983084891, -6.94525117254052, -61.8977078275264
3.88700015907483, -7.00003102291359, -61.9012094345639
3.88800007296164, -7.01513335814277, -61.9255751700467
3.88900019678794, -7.01409484571137, -61.8957575040904
3.88999989855581, -7.04545367060968, -62.0397329118915
3.89099979972082, -7.10672022066217, -62.2381494195651
3.89199989362842, -7.08589299125926, -62.0999765714344
3.89300017366655, -7.11762704234018, -62.3960448940082
3.89400001373116, -7.14727596244437, -62.3506931952473
3.89500002967973, -7.14688393171436, -62.2583368965994
3.89600021501758, -7.21538417600466, -62.4080695203573
3.89699994802231, -7.23357661828546, -62.7705063904921
3.89799984038304, -7.24054834215208, -62.6749821873875
3.89899988572097, -7.29743099176187, -62.6604107766396
3.90000007769864, -7.33190605091264, -62.7488401767119
3.90099980039077, -7.34660312782034, -62.9087882477184
3.90200026820271, -7.34727025582371, -63.0892397182396
3.90300025705789, -7.39491796902477, -62.8041769518134
3.90399976496993, -7.45261758294685, -63.0367922316128
3.90499999805381, -7.46220891442861, -63.2453438410267
3.90599974072852, -7.509498663623, -63.1959525144412
3.90700019362007, -7.49025974956998, -63.2958356048807
3.90800014678483, -7.52419907381066, -63.3384723177069
3.90900019688211, -7.51494993273664, -63.5415721257145
3.90999974083463, -7.60195781835902, -63.4021852328481
3.91099996835489, -7.60034553389213, -63.5065892604972
3.9120002750677, -7.5960363466768, -63.8492191161515
3.91300006212474, -7.6454728662193, -63.7639668321502
3.9139999194739, -7.67207385125454, -63.6535161439534
3.91499984134999, -7.71044745298838, -63.9965510098366
3.91599982202648, -7.68334694259282, -63.9147654200894
3.91699985581528, -7.73330907849765, -64.0503389036368
3.91799993706659, -7.75582167863488, -64.187853673155
3.91900006016876, -7.80460864665992, -64.1539300477679
3.92000021954807, -7.8216813507026, -64.2721039106385
3.92099982747751, -7.78603578058445, -64.2507020184057
3.92200004418029, -7.84608811242415, -64.4195940367195
3.92300028066211, -7.90125909655415, -64.3323659896941
3.92399995331626, -7.89671598869993, -64.6482985929339
3.92500021445276, -7.97311127164812, -64.6196800308123
3.92599990367904, -7.98491155902473, -64.3313760765648
3.92700016805985, -7.96937395490551, -64.5379908954942
3.92799985258279, -7.99281355453881, -64.6759313514107
3.92900009909109, -8.01214186821325, -64.8160575288557
3.92999975792744, -8.09643551309561, -64.5580110162487
3.93099996573727, -8.07527625973924, -65.2204350526808
3.9320001458239, -8.09736980308887, -64.9334832788714
3.93299972676681, -8.17806714433016, -64.9928006100028
3.9339998374585, -8.18726078203728, -65.2703689688836
3.93499990524378, -8.19247691657349, -65.2892304134747
3.93599992513334, -8.21273910706102, -65.4775593034053
3.93699989217295, -8.24025016138289, -65.5913936531518
3.93799980144333, -8.28844791313515, -65.4286130489914
3.9390002066147, -8.31680922770781, -65.4778885041201
3.93999998444321, -8.35872546225991, -65.7313993106374
3.94100024594388, -8.35011087643624, -65.6768782092697
3.9419998730804, -8.40592416265364, -65.5245474360821
3.94299997180946, -8.48193130283649, -65.6737727802741
3.94399998143851, -8.48355115741668, -65.8229728311603
3.94499989729714, -8.49817455418469, -65.9396709630788
3.94600026437255, -8.53294084516544, -65.9342754546424
3.94699997754953, -8.60273922975382, -66.0718972674684
3.94800013024758, -8.58275557888514, -66.2519473890974
3.94900016831471, -8.65419675504244, -66.3985510044044
3.95000008725584, -8.69206583448815, -66.4369182155152
3.95099988260862, -8.69442509399753, -66.1948859015831
3.95200009202637, -8.76259129048046, -66.1957159720449
3.95300016653558, -8.74882362337554, -66.5808268509722
3.95400010178022, -8.85606380461602, -66.6031154182201
3.95499989343634, -8.84881538360195, -66.9884614366323
3.95600007432511, -8.8470503738832, -66.8751252820386
3.95700010060287, -8.95079568033199, -66.6526416169235
3.95799996804995, -9.00873156174118, -66.801762603747
3.9590002058937, -9.00059565591571, -66.9085255537346
3.95999974191952, -9.07098797305894, -67.0721573319893
3.96100016857672, -9.09181530503676, -67.1631100901569
3.96199988521307, -9.1288613048159, -67.0379779877938
3.96299994848757, -9.1610677603781, -67.1073649056038
3.96399982341973, -9.20840199772869, -67.0818598942918
3.96500003212137, -9.23091566367597, -67.5190995475386
3.96600004212098, -9.30361412154847, -67.47645718579
3.96699984950264, -9.3055978955139, -67.4683150989684
3.96799997285587, -9.33285159807298, -67.6360244436086
3.96899988344634, -9.38751307912176, -67.9023775890144
3.9700000975312, -9.39429921877005, -67.4406749434586
3.97100008885565, -9.46038607322282, -67.7174698274973
3.97199985366967, -9.47749315686935, -67.7375644977592
3.97299990474719, -9.56290450952659, -67.7202666734662
3.97400023483305, -9.61334694366139, -67.9906786148793
3.97499980847505, -9.65354042349017, -68.1549202708182
3.97600016442045, -9.63156702157045, -67.7970680253242
3.97699975671689, -9.67939818826713, -68.2392268956418
3.97800011709096, -9.73165404694137, -68.2325119855248
3.97900021614989, -9.75997021565133, -68.2806303819496
3.98000005040756, -9.72525833673631, -68.5237078773074
3.98100012347308, -9.80093715622279, -68.4515499469508
3.98199992251667, -9.82508360316669, -68.3480137987957
3.98299994888182, -9.82170324257858, -68.5799534015036
3.98400019571961, -9.93293718295135, -68.6994189137579
3.98500015380629, -9.93911294544606, -69.0532253272223
3.98599981984657, -9.93696984910253, -68.9014693831004
3.98700019079294, -9.97326833032731, -68.6746899815341
3.98799975962347, -9.98507346200807, -68.9788346358854
3.98900002002035, -10.0372615171555, -68.8504424423137
3.98999996860007, -10.0791201554735, -69.2141082936719
3.99100009775157, -10.0583404114402, -68.8639924606092
3.99199990656069, -10.1272678694295, -69.3106280062442
3.99299988520044, -10.1842499682378, -69.1988271499706
3.99400002721847, -10.1906548729926, -69.3886298433844
3.99499983522201, -10.271993653006, -69.1680912612874
3.99599979608279, -10.2775661913295, -69.3824770945084
3.9969999034656, -10.2671206988155, -69.6317668989148
3.99800015107635, -10.3419176711968, -69.485802150077
3.99900004618149, -10.3573748819914, -69.5041934323937
4.00000007128752, -10.4110096858357, -69.7028250390928
4.0010002202155, -10.4212265682988, -69.5602293690775
4.00200000369533, -10.4470445993776, -69.4204168628529
4.00299990098307, -10.5152917046716, -70.2656733364953
4.00399990601337, -10.4916110805263, -69.7810135291412
4.00500001276082, -10.4934853050261, -69.9300998627311
4.00600021523983, -10.6008593654629, -70.1588989647239
4.00700002990321, -10.5710554721085, -70.322923150992
4.00799993064288, -10.6950468125447, -70.1981662562674
4.0089999115843, -10.676210740617, -70.118112846097
4.00999996689206, -10.6991563081575, -70.2368484577926
4.01100009076969, -10.823976241841, -70.1932626215083
4.01199980532514, -10.775111981475, -70.612204669134
4.01300005019428, -10.8479100572106, -70.3393438048054
4.01399987650846, -10.9139207352463, -70.2024933978759
4.01500021963676, -10.8479997918344, -70.7868518270311
4.01600013512069, -10.9471568670155, -70.5971949221447
4.01700008735173, -10.9695162588621, -70.8146047624173
4.01800007079407, -11.0051533118822, -70.4695965207974
4.0190000799495, -11.0947542421022, -71.0073668869326
4.02000010935722, -11.0848222454761, -70.627056843371
4.02100015359375, -11.1475985908854, -71.1599161819429
4.02200020727268, -11.2081562938821, -70.5165068516315
4.02299980471836, -11.1920363004875, -70.8630950687768
4.02399986232919, -11.2231626427581, -71.3344039774433
4.02499991344167, -11.2468329358558, -71.4450937606547
4.02599995281609, -11.2485686222207, -71.0167862255625
4.02699997524903, -11.3357478856491, -70.8843063312052
4.02799997557313, -11.3827985285311, -71.6806157632501
4.02899994865697, -11.409815705281, -71.4337348977947
4.02999988940486, -11.4230759841491, -71.6152589335412
4.0309997927567, -11.4796569045452, -71.5296532254641
4.03200010457285, -11.5386912512627, -71.7280120140938
4.03299991705699, -11.5387111742528, -71.9527593986067
4.03400012599241, -11.5688288025531, -71.9169383501182
4.03499982780098, -11.6768832414201, -71.8242588119565
4.03599991419722, -11.6895216165616, -71.802762583028
4.03699993152492, -11.6901057684329, -71.7365594755206
4.03799987497566, -11.711114314752, -72.1574112898082
4.03900018345104, -11.7539326999458, -72.0908456456701
4.03999996383916, -11.8217275826871, -71.8352901796479
4.04100009776958, -11.8722409754261, -72.2022859120603
4.04200013690133, -11.9120473295801, -72.0672192845594
4.04300007660279, -11.9343932305266, -72.6652777076659
4.04399991227572, -11.9318063875697, -72.2106953480663
4.04500007694354, -12.0314005101218, -72.211598222562
4.04600012647335, -12.0557544492311, -72.3438927030203
4.0470000563734, -12.0302128797755, -72.8060446421542
4.04799986218463, -12.1614462493256, -72.7105681919732
4.04899997305725, -12.1885899189917, -72.36537055227
4.04999994902654, -12.2160976846102, -73.1791603633075
4.05099978573789, -12.2417906458335, -73.1743025394763
4.05199990946081, -12.26883170428, -72.8923522194273
4.05299988333239, -12.3554502364397, -72.8112135852714
4.05400013171439, -12.3974399684668, -72.9035527572308
4.05499979217439, -12.4177506342759, -72.8712345473237
4.05600014341359, -12.3981212598257, -73.3755718326188
4.05699989839908, -12.5028013192533, -72.7544201077837
4.05799990532327, -12.5665336732017, -73.1507193216478
4.05900015716811, -12.6279276330414, -72.9196461571957
4.05999980149489, -12.6289163171041, -73.2398492572927
4.06100010248865, -12.6740593703898, -73.5086987951252
4.06200020875989, -12.7871492955606, -73.4720006056258
4.06300011636391, -12.7418921623876, -73.6497283780182
4.06399982138604, -12.8170470657379, -73.5588787118071
4.06500015572911, -12.8840073089178, -74.2320691363704
4.06599985897464, -12.8576999637004, -73.5309692906
4.06700017810871, -12.9937277059444, -73.3963377075235
4.0679998585525, -12.9468415530841, -74.0281174222072
4.06900014161103, -13.0730546462205, -73.5697894182292
4.07000019162784, -13.1643273137332, -73.8901388117783
4.07100000492286, -13.1446377923588, -73.686587161101
4.07199998905681, -13.2985201502063, -74.3987481803872
4.0730001375703, -13.2253668595871, -74.2182827832477
4.07400003472325, -13.2604171743277, -74.4955277766096
4.07500008534513, -13.2936158774138, -73.9067806239833
4.07599987565315, -13.427175618434, -74.1667325918631
